id,category_name,activity_title,activity_id,longitude,latitude,date,image,comment,gender,age_range,disability,dim_enturb_6a,dim_enturb_6b,dim_enturb_6c,dim_enturb_9a,dim_enturb_9b,dim_enturb_9c,dim_enturb_9d,dim_enturb_9e,dim_enturb_9f,dim_enturb_9g,dim_enturb_9h,dim_enturb_9i,dim_enturb_9o,dim_enturb_9j,dim_enturb_9k,dim_enturb_9l,dim_enturb_9m,dim_enturb_9n,Otro,Otro,dim_enturb_11c,dim_enturb_11a,dim_enturb_11b,dim_enturb_12a,dim_enturb_12b,dim_enturb_12c,dim_enturb_12d,dim_enturb_12e,dim_enturb_12f,dim_enturb_12g,dim_enturb_12v,dim_enturb_12h,dim_enturb_12i,dim_enturb_12j,dim_enturb_12k,dim_enturb_12l,dim_enturb_12m,dim_enturb_12n,dim_enturb_12o,dim_enturb_12p,dim_enturb_12q,dim_enturb_12r,dim_enturb_12s,dim_medamb_15a,dim_medamb_15b,dim_medamb_15c,dim_medamb_16a,dim_medamb_16b,dim_medamb_16c,dim_medamb_16d,dim_medamb_16e,dim_medamb_16f,dim_medamb_16g,dim_medamb_16h,dim_medamb_18a,dim_medamb_18b,dim_medamb_18c,dim_medamb_18d,dim_medamb_18e,dim_medamb_18f,dim_medamb_18g,dim_medamb_18h,dim_medamb_18i,dim_medamb_18j,dim_medamb_19a,dim_medamb_19c,dim_medamb_19d,dim_medamb_19e,dim_medamb_19f,dim_medamb_19b,dim_medamb_21a,dim_medamb_21b,dim_medamb_21c,dim_medamb_21d,dim_medamb_21e,dim_medamb_21f,dim_medamb_21g,dim_medamb_21h,dim_medamb_21i,dim_medamb_21j,dim_medamb_21k,dim_biensoc_22a,dim_biensoc_22b,dim_biensoc_22c,dim_biensoc_22d,dim_biensoc_22e,dim_biensoc_22f,dim_biensoc_22g,dim_biensoc_25a,dim_biensoc_25b,dim_biensoc_25c,dim_biensoc_25d,dim_biensoc_25e,dim_biensoc_25f,dim_biensoc_25g,dim_biensoc_27a,dim_biensoc_27b,dim_biensoc_27c,dim_biensoc_27d,dim_biensoc_27e,dim_biensoc_27f,dim_biensoc_27g,dim_riesdes_29a,dim_riesdes_29b,dim_riesdes_29c,dim_riesdes_29d,dim_riesdes_29e,dim_riesdes_29f,dim_riesdes_29g,dim_riesdes_33a,dim_riesdes_33b
242,Bienestar Socioeconómico,Actividades culturales,27,-101.68098423090859,21.09902094108749,2023-12-08 01:08:05.668317+00:00,,,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FECHAS_ESPECIALES,,BUENO,REGULAR,REGULAR,BUENO,BUENO,,,,,,,,,,,,,,,,
241,Calidad medioambiental,Punto de recolección de basura y reciclaje (POTENCIAL) ⭐️⭐️,17,-101.67943550000095,21.098325676173225,2023-12-08 01:07:14.966608+00:00,,,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTALAR_CONTENEDORES,CERCA_HOGARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Bienestar Socioeconómico,Actividades de comercio local,26,-101.68089940000023,21.097985976192497,2023-12-08 01:07:14.966533+00:00,images/4b87a3e9-5911-4f45-b749-51fac82ed080.jpg,tienda de abarrotes es la mas esrca,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTRO,,BUENO,BUENO,REGULAR,BUENO,BUENO,,,,,,,,,,,,,,,,,,,,,,,
239,Entorno urbano,Espacios públicos y áreas verdes,14,-101.68513761436228,21.10129595031055,2023-12-08 01:07:14.966454+00:00,,poner unas sombras ,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,PARQUE,BUENO,NO_HAY,BUENO,REGULAR,BUENO,REGULAR,REGULAR,BUENO,BUENO,NO_HAY,BUENO,BUENO,BUENO,BUENO,BUENO,BUENO,BUENO,,aparatos para aser ejercicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Bienestar Socioeconómico,Actividades deportivas,29,-101.68210149999743,21.0987372761437,2023-12-08 01:07:14.966302+00:00,,,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVENTO_DEPORTIVO,,BUENO,REGULAR,BUENO,BUENO,BUENO,,,,,,,,,
237,Bienestar Socioeconómico,Actividades culturales,27,-101.68111791262083,21.099070600292244,2023-12-08 01:07:14.966193+00:00,,,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVIDADES_INFANCIA,,BUENO,BUENO,BUENO,BUENO,BUENO,,,,,,,,,,,,,,,,
236,Calidad medioambiental,Punto público de agua potable,22,-101.68132040000052,21.09902837615887,2023-12-08 01:07:14.966111+00:00,,,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEBEDERO_PUBLICO,REGULAR,BUENO,BUENO,BUENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Entorno urbano,Espacios públicos y áreas verdes,14,-101.68132040000052,21.09902837615887,2023-12-08 01:07:14.966013+00:00,,,MUJER,46_55,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,PARQUE,NO_HAY,BUENO,BUENO,BUENO,BUENO,REGULAR,BUENO,BUENO,BUENO,NO_HAY,NO_HAY,BUENO,BUENO,BUENO,,BUENO,BUENO,,baños no hay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Calidad medioambiental,Puntos de acumulación de basura,18,-101.68150155989797,21.099658134877153,2023-12-08 01:07:09.370790+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,LEVE,,GRAVE,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.6811829453366,21.09936795868314,2023-12-08 01:07:09.370724+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,1,MODERADO,NINGUNO,NINGUNO,NINGUNO,LEVE,,
232,Calidad medioambiental,Drenaje y alcantarillado,23,-101.6803724899944,21.100485489358036,2023-12-08 01:07:09.370657+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCANTARILLADO,,,,MODERADO,MODERADO,,,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Calidad medioambiental,Contaminación del aire,20,-101.67949009218451,21.098512667654724,2023-12-08 01:07:09.370590+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODERADO,NINGUNO,MODERADO,NINGUNO,NINGUNO,NINGUNO,NINGUNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Riesgo de desastres,Espacios de contingencia frente a catástrofes,35,-101.67956561879419,21.097968737259556,2023-12-08 01:07:09.370502+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOSPITALES,
229,Calidad medioambiental,Puntos de acumulación de basura,18,-101.67980253075078,21.097740163478782,2023-12-08 01:07:09.370389+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,LEVE,,GRAVE,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Calidad medioambiental,Puntos de acumulación de basura,18,-101.68090254289403,21.100584149879474,2023-12-08 01:07:09.370289+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,GRAVE,,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.68034394097057,21.096958634301238,2023-12-08 01:07:09.370177+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEQUIA,1,NINGUNO,NINGUNO,NINGUNO,LEVE,LEVE,,
226,Calidad medioambiental,Puntos de acumulación de basura,18,-101.68112316733686,21.098295414788332,2023-12-08 01:07:09.370075+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,GRAVE,LEVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Calidad medioambiental,Contaminación del aire,20,-101.68107443011309,21.098445372502994,2023-12-08 01:07:09.370009+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVE,MODERADO,LEVE,NINGUNO,NINGUNO,NINGUNO,MODERADO,NINGUNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.68173750681389,21.097692149402498,2023-12-08 01:07:09.369945+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,1,LEVE,NINGUNO,NINGUNO,NINGUNO,LEVE,,
223,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.68124221844666,21.09868733079594,2023-12-08 01:07:09.369875+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,1,MODERADO,LEVE,LEVE,LEVE,LEVE,,
222,Entorno urbano,Espacios públicos y áreas verdes,14,-101.68124221733905,21.09865885946507,2023-12-08 01:07:09.369780+00:00,,,MUJER,26_35,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,PARQUE,REGULAR,BUENO,REGULAR,BUENO,BUENO,REGULAR,REGULAR,BUENO,BUENO,NO_HAY,NO_HAY,BUENO,BUENO,BUENO,BUENO,BUENO,BUENO,NO_HAY,baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Calidad medioambiental,Puntos de acumulación de basura,18,-101.68121466318019,21.09966003241903,2023-12-08 01:02:28.253310+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.68121466318019,21.09966003241903,2023-12-08 01:02:28.253176+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,1,NINGUNO,NINGUNO,NINGUNO,NINGUNO,NINGUNO,,
219,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.6795263718657,21.0998411319295,2023-12-08 01:02:28.253053+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,5_N,MODERADO,NINGUNO,NINGUNO,NINGUNO,NINGUNO,,
218,Calidad medioambiental,Contaminación del aire,20,-101.67950358841588,21.098587720831503,2023-12-08 01:02:28.252977+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Riesgo de desastres,Espacios de contingencia frente a catástrofes,35,-101.67956356004136,21.097929563952412,2023-12-08 01:02:28.252850+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOSPITALES,
216,Calidad medioambiental,Puntos de acumulación de basura,18,-101.67980121898873,21.097792328131902,2023-12-08 01:02:28.252733+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.68195147830403,21.09884220876515,2023-12-08 01:02:28.252652+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLA_CALOR,1,GRAVE,GRAVE,GRAVE,NINGUNO,MODERADO,,
214,Calidad medioambiental,Puntos de acumulación de basura,18,-101.68104556219842,21.09853169535237,2023-12-08 01:02:28.252567+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,LEVE,GRAVE,LEVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Calidad medioambiental,Contaminación del aire,20,-101.68117948017121,21.098507809732745,2023-12-08 01:02:28.252417+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODERADO,LEVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.6820510000112,21.09916094147686,2023-12-08 01:02:28.252306+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,5_N,LEVE,NINGUNO,NINGUNO,NINGUNO,LEVE,,
211,Riesgo de desastres,Riesgo hidrometeorológico,31,-101.68149268736462,21.098959979210747,2023-12-08 01:02:28.252074+00:00,,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,5_N,LEVE,NINGUNO,NINGUNO,NINGUNO,LEVE,,
