id,category_name,activity_title,activity_id,longitude,latitude,date,image,comment,gender,age_range,disability,dim_biensoc_25a,dim_biensoc_25b,dim_biensoc_25c,dim_biensoc_25d,dim_biensoc_25e,dim_biensoc_25f,dim_biensoc_25g,dim_biensoc_22a,dim_biensoc_22b,dim_biensoc_22c,dim_biensoc_22d,dim_biensoc_22e,dim_biensoc_22f,dim_biensoc_22g,dim_biensoc_26a,dim_biensoc_26b,dim_biensoc_26c,dim_biensoc_26d,dim_biensoc_26e,dim_biensoc_26f,dim_biensoc_26g,dim_biensoc_27a,dim_biensoc_27b,dim_biensoc_27c,dim_biensoc_27d,dim_biensoc_27e,dim_biensoc_27f,dim_biensoc_27g,dim_biensoc_24a,dim_biensoc_24b,dim_biensoc_24c,dim_biensoc_24d,dim_biensoc_24e,dim_biensoc_24f,dim_biensoc_24g,dim_biensoc_24h,dim_medamb_18a,dim_medamb_18b,dim_medamb_18c,dim_medamb_18d,dim_medamb_18e,dim_medamb_18f,dim_medamb_18g,dim_medamb_18h,dim_medamb_18j,dim_medamb_21a,dim_medamb_21b,dim_medamb_21c,dim_medamb_21d,dim_medamb_21e,dim_medamb_21f,dim_medamb_21g,dim_medamb_21h,dim_medamb_21i,dim_medamb_21k,dim_medamb_20a,dim_medamb_20b,dim_medamb_20c,dim_medamb_20d,dim_medamb_20e,dim_medamb_20g,dim_medamb_15a,dim_medamb_15b,dim_medamb_15c,dim_medamb_16a,dim_medamb_16b,dim_medamb_16c,dim_medamb_16d,dim_medamb_16e,dim_medamb_16f,dim_medamb_16h,dim_enturb_9a,dim_enturb_9b,dim_enturb_9c,dim_enturb_9d,dim_enturb_9e,dim_enturb_9f,dim_enturb_9g,dim_enturb_9h,dim_enturb_9i,dim_enturb_9o,dim_enturb_9j,dim_enturb_9k,dim_enturb_9l,dim_enturb_9m,dim_enturb_9n,Otro,dim_enturb_11b,dim_enturb_11a,dim_enturb_11c,dim_enturb_6a,dim_enturb_6b,dim_enturb_6c,dim_enturb_10a,dim_enturb_10b,dim_enturb_10c,dim_enturb_10d,dim_enturb_10e,dim_enturb_10f,dim_enturb_10h,dim_enturb_2c,dim_enturb_2a,dim_enturb_2b,dim_enturb_2d,dim_enturb_2e,dim_enturb_12a,dim_enturb_12b,dim_enturb_12c,dim_enturb_12d,dim_enturb_12e,dim_enturb_12f,dim_enturb_12g,dim_enturb_12v,dim_enturb_12h,dim_enturb_12i,dim_enturb_12j,dim_enturb_12k,dim_enturb_12l,dim_enturb_12m,dim_enturb_12n,dim_enturb_12o,dim_enturb_12p,dim_enturb_12q,dim_enturb_12s,dim_enturb_3f,dim_enturb_3a,dim_enturb_3b,dim_enturb_3c,dim_enturb_3d,dim_enturb_3e,dim_enturb_3g,dim_enturb_3h,dim_enturb_3i,dim_enturb_3j,dim_enturb_3k,dim_enturb_3l,dim_enturb_3m,dim_enturb_3n,dim_enturb_4a,dim_enturb_4b,dim_otra_1a,dim_riesdes_33a,dim_riesdes_33b,dim_riesdes_30a,dim_riesdes_30b,dim_riesdes_30c,dim_riesdes_30d,dim_riesdes_30e,dim_riesdes_30f,dim_riesdes_30g,dim_riesdes_31a,dim_riesdes_31b,dim_riesdes_31c,dim_riesdes_31d,dim_riesdes_31e,dim_riesdes_31f,dim_riesdes_31g,dim_riesdes_32a,dim_riesdes_32b,dim_riesdes_32c,dim_riesdes_32d,dim_riesdes_32e,dim_riesdes_32f,dim_riesdes_32g,dim_riesdes_28a,dim_riesdes_28b,dim_riesdes_28c,dim_riesdes_28d,dim_riesdes_28e,dim_riesdes_28f,dim_riesdes_28g,dim_riesdes_29a,dim_riesdes_29b,dim_riesdes_29c,dim_riesdes_29d,dim_riesdes_29e,dim_riesdes_29f,dim_riesdes_29g
666,Entorno urbano,Banquetas y caminos,116,-110.92595582220459,29.08953013071774,2023-12-15 00:28:41.389025+00:00,images/22d1c47e-8f41-40dd-8b2e-e3e9e7eb3253.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Riesgo de desastres,Riesgo antropogénico,130,-110.92595582220459,29.08953013071774,2023-12-15 00:28:41.388911+00:00,images/39d3c9d4-66b4-418f-83d5-afa82ce7cb20.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTAMINACION_AIRE,5_N,GRAVE,NINGUNO,NINGUNO,GRAVE,NINGUNO,,,,,,,,,,,,,,,,,,,,,
664,Entorno urbano,Espacios públicos y áreas verdes,123,-110.92617623091311,29.0897986657318,2023-12-15 00:28:41.388783+00:00,images/a5ab7502-170b-46db-aa72-dc5bd4f7da36.jpg,,MUJER,56_65,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARQUE,MALO,BUENO,BUENO,NO_HAY,NO_HAY,MALO,MALO,BUENO,BUENO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Calidad medioambiental,Contaminación del aire,109,-110.92560670000503,29.090061454718352,2023-12-15 00:26:59.264739+00:00,images/46d78dd8-48e3-4b33-a838-2374b138f10d.jpg,drenaje,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Calidad medioambiental,Puntos de acumulación de basura,115,-110.92560670000503,29.090061454718352,2023-12-15 00:26:59.264654+00:00,images/480be64f-dfef-488a-bf13-69f9a1cd6ef0.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Calidad medioambiental,Contaminación del aire,109,-110.92492014095663,29.093163054370343,2023-12-15 00:26:59.264570+00:00,images/a64d4c34-016e-431d-8c20-0c21dc1ad3d7.jpg,quema de basura es un tiradero clandestino acomulacipn de basura pues ya ven en la foto,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Calidad medioambiental,Contaminación del aire,109,-110.92480570000345,29.093173054498344,2023-12-15 00:26:59.264487+00:00,images/326f54eb-3c06-469e-9258-a1d98000f847.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,GRAVE,GRAVE,GRAVE,NINGUNO,GRAVE,LEVE,GRAVE,drenajes ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Riesgo de desastres,Riesgo geológico,132,-110.92480570000345,29.093173054498344,2023-12-15 00:26:59.264402+00:00,images/58409f1a-211b-439f-b1f5-3e5f4c3b933d.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESLIZAMIENTO_TIERRA,5_N,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,
658,Calidad medioambiental,Punto de recolección de basura y reciclaje (POTENCIAL) ⭐️⭐️,112,-110.92480570000345,29.093173054498344,2023-12-15 00:26:59.264322+00:00,images/eab9faa7-138e-4045-92b7-ef48bc3fbb9a.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTALAR_CONTENEDORES INSTALAR_BASUREROS,CERCA_HOGARES HAY_CAPACIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Riesgo de desastres,Riesgo antropogénico,130,-110.92480570000345,29.093173054498344,2023-12-15 00:26:59.264217+00:00,images/a5968981-bb18-4b0d-a2c7-58cf68564ae1.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTAMINACION_AGUA,2_5,GRAVE,LEVE,LEVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,
656,Calidad medioambiental,Contaminación del aire,109,-110.92689200000012,29.093998454457534,2023-12-15 00:26:59.264112+00:00,images/316eede5-9f81-48b4-ae5b-666c9078e0ab.jpg,mucho esmoc polvo y mal olor,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,GRAVE,GRAVE,GRAVE,NINGUNO,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Riesgo de desastres,Riesgo hidrometeorológico,133,-110.92616060119508,29.089876642766505,2023-12-15 00:26:59.264034+00:00,images/6ac75b8a-a6d9-4a48-b610-557e15e9fce3.jpg,inundacion,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INUNDACION,1,GRAVE,GRAVE,LEVE,LEVE,MODERADO
654,Riesgo de desastres,Riesgo antropogénico,130,-110.9260708065739,29.0895403524614,2023-12-15 00:26:59.263966+00:00,images/5d28afd3-fa52-486e-80af-0ccb4336720f.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSTANCIAS_RESIDUOS,5_N,GRAVE,MODERADO,NINGUNO,LEVE,GRAVE,,,,,,,,,,,,,,,,,,,,,
653,Calidad medioambiental,Puntos de acumulación de basura,115,-110.9260708065739,29.0895403524614,2023-12-15 00:26:59.263878+00:00,images/ed7013c0-e18b-4e14-9019-007d75850bde.jpg,mucha basura ,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRADERO_NO_OFICIAL,GRAVE,GRAVE,GRAVE,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Calidad medioambiental,Punto de recolección de basura y reciclaje (POTENCIAL) ⭐️⭐️,112,-110.9260708065739,29.0895403524614,2023-12-15 00:26:59.263711+00:00,images/d2467e13-c8d7-42fc-9612-d15baebcc585.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTALAR_CONTENEDORES INSTALAR_BASUREROS,CERCA_HOGARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Calidad medioambiental,Puntos de acumulación de basura,115,-110.92612141183346,29.08982185475228,2023-12-15 00:26:59.263605+00:00,images/12e691d0-b7df-4784-9526-077f0a219937.jpg,acumulación de basura ,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACUMULACION_BASURA,GRAVE,GRAVE,GRAVE,LEVE,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Calidad medioambiental,Contaminación del aire,109,-110.92612141183346,29.08982185475228,2023-12-15 00:26:59.263493+00:00,images/abdfecc6-054b-4ffa-a84f-17d35d92f2cc.jpg,,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODERADO,NINGUNO,GRAVE,GRAVE,LEVE,GRAVE,MODERADO,MODERADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Entorno urbano,Espacios públicos y áreas verdes,123,-110.92612141183346,29.08982185475228,2023-12-15 00:26:59.263373+00:00,images/29cb00af-82f5-4ec1-83db-5857b6558e26.jpg,pues luz más juegos hay mucho olor a drenaje ,MUJER,36_45,NINGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARQUE,MALO,BUENO,REGULAR,BUENO,NO_HAY,MALO,REGULAR,REGULAR,BUENO,NO_HAY,NO_HAY,BUENO,NO_HAY,REGULAR,REGULAR,,REGULAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Riesgo de desastres,Riesgo antropogénico,130,-110.92565059999791,29.090222064775638,2023-12-15 00:26:53.443206+00:00,images/c0c79487-d645-4a02-935f-5a22f3c7a7bd.jpg,drenaje aire libre ,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTAMINACION_AGUA,5_N,GRAVE,GRAVE,NINGUNO,GRAVE,GRAVE,,,,,,,,,,,,,,,,,,,,,
647,Calidad medioambiental,Contaminación del aire,109,-110.92574199999783,29.090442564772722,2023-12-15 00:26:53.443097+00:00,images/668a3379-1980-479a-9d10-4503316d335f.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAVE,NINGUNO,GRAVE,GRAVE,NINGUNO,NINGUNO,GRAVE,GRAVE,basurero al aire libre ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Entorno urbano,Paradas de transporte público (POTENCIALES) ⭐️⭐️,125,-110.92502287859503,29.092008922993344,2023-12-15 00:26:53.442960+00:00,images/2813b0fc-1d1c-4959-b15f-bd2a2be6ff3f.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUNTO_ESPERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92380402841411,29.09184002150114,2023-12-15 00:26:53.442874+00:00,images/a24fa083-7bb1-419c-8429-610b57b98d02.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAY_MUCHOS_PEATONES MEJORAR_SEGURIDAD FOMENTAR_SEGURIDAD_INFANTIL CONECTAR_ESPACIOS MEJORAR_APARIENCIA,CRUCE_PEATONAL,pasa muy rápido los carr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Entorno urbano,Paradas de transporte público (POTENCIALES) ⭐️⭐️,125,-110.92306397710945,29.095073407773548,2023-12-15 00:26:53.442814+00:00,images/a683aecc-4735-4608-871d-42347b647d93.jpg,aquí  espera la gente  el transporte ,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUNTO_ESPERA MEJORAR_SEGURIDAD MEJORAR_COMODIDAD PROTECCION_CONDICIONES_CLIMATICAS PUNTO_INFORMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92306397710945,29.095073407773548,2023-12-15 00:26:53.442753+00:00,images/213ef9e3-f5b4-4724-8add-c93a741111d1.jpg,es buena calle  para la banqueta,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAY_MUCHOS_PEATONES MEJORAR_SEGURIDAD FOMENTAR_SEGURIDAD_INFANTIL CONECTAR_ESPACIOS FOMENTAR_COMERCIO_LOCAL MEJORAR_APARIENCIA,BANQUETA CALLE_PEATONAL CRUCE_PEATONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.9253460301573,29.094151338817248,2023-12-15 00:26:53.442689+00:00,images/4e63f0c7-0da9-4a9d-871a-ef43c10825bb.jpg,esta bien el terreno para la banqueta ,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAY_MUCHOS_PEATONES MEJORAR_SEGURIDAD FOMENTAR_SEGURIDAD_INFANTIL CONECTAR_ESPACIOS FOMENTAR_COMERCIO_LOCAL MEJORAR_APARIENCIA,BANQUETA CALLE_PEATONAL CRUCE_PEATONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Entorno urbano,Paradas de transporte público (POTENCIALES) ⭐️⭐️,125,-110.92812064412273,29.09384833163469,2023-12-15 00:26:53.442608+00:00,images/b8b8de61-299f-4e2e-a921-71e90bc52f51.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUNTO_ESPERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92776526704444,29.09348366378935,2023-12-15 00:26:53.442547+00:00,images/1e5c23a7-da28-49c0-836e-b5461501a102.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEJORAR_SEGURIDAD,BANQUETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Entorno urbano,Ciclovías y biciestacionamientos (POTENCIALES) ⭐️⭐️,119,-110.92758105787331,29.09380274836132,2023-12-15 00:26:53.442485+00:00,images/411bcab8-ed66-4598-8143-d63b50bc875e.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CICLOVIA,HAY_MUCHOS_CICLCISTAS MEJORAR_SEGURIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Entorno urbano,Paradas de transporte público (POTENCIALES) ⭐️⭐️,125,-110.92730478081083,29.093797315677705,2023-12-15 00:26:53.442422+00:00,images/d39c7df7-1da4-4107-8bc3-5ab71e319ea6.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUNTO_ESPERA MEJORAR_SEGURIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92689930001049,29.092944464687214,2023-12-15 00:26:53.442356+00:00,images/c7553c1c-33b2-46e5-9e5b-f23079e390ad.jpg,,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEJORAR_SEGURIDAD,BANQUETA,es peligroso por la zona de industrias y muy solo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Entorno urbano,Ciclovías y biciestacionamientos (POTENCIALES) ⭐️⭐️,119,-110.9268748000029,29.09272776467671,2023-12-15 00:26:53.442272+00:00,images/9f40c67e-5f77-4160-bf6a-c1b285432624.jpg,es buena la medida para llevar cabo la ciclovia ,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CICLOVIA,HAY_MUCHOS_CICLCISTAS MEJORAR_SEGURIDAD FOMENTAR_USO_INFANTIL CONECTAR_ESPACIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Entorno urbano,Banquetas y cruces peatonales (POTENCIALES) ⭐️⭐️,117,-110.92662999998942,29.09290506467054,2023-12-15 00:26:53.442179+00:00,images/06cc5e0c-316e-4ce6-b7d6-1e6b70d20a58.jpg,cruzan muy recio las  carros ,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAY_MUCHOS_PEATONES MEJORAR_SEGURIDAD FOMENTAR_SEGURIDAD_INFANTIL CONECTAR_ESPACIOS FOMENTAR_COMERCIO_LOCAL MEJORAR_APARIENCIA,CRUCE_PEATONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Entorno urbano,Ciclovías y biciestacionamientos (POTENCIALES) ⭐️⭐️,119,-110.92649646182497,29.092117293247135,2023-12-15 00:26:53.442115+00:00,images/95fc0265-480f-4803-bbb3-bffa2790c987.jpg,es una calle ancha y larga donde cabe la ciclovia ,MUJER,MAS_65,VISUAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CICLOVIA,HAY_MUCHOS_CICLCISTAS FOMENTAR_USO_INFANTIL MEJORAR_SEGURIDAD CONECTAR_ESPACIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
